0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256
2,1.000000,0.159664,0.303321,0.179672,0.096038,0.014006,0.134054,0.088035,0.158063,0.252901,0.044018,0.324530,0.013605,0.014406,0.019608,0.128051,0.098439,0.014006,0.026811,0.018007,0.107243,0.014406,0.158463,0.087635,0.010804,0.011605,0.002001,0.018407,0.009204,0.015206,0.010404,0.072829,0.160064,0.029612,0.050020,0.041617,0.023609,0.001601,0.021609,0.016407,0.264906,0.507803,0.066427,0.613045,0.025210,0.042817,0.030412,0.234094,0.015206,0.004802,0.004802,0.004402,0.016006,0.002001,0.017207,0.021609,0.013205,0.023209,0.002801,0.024010,0.014006,0.027211,0.020008,0.142857,0.288115,0.047619,0.039616,0.022409,0.032013,0.002401,0.020808,0.015606,0.040816,0.063225,0.006803,0.040816,0.002401,0.002801,0.001601,0.014806,0.032413,0.006002,0.001200,0.004002,0.025210,0.005602,0.022009,0.018007,0.000800,0.003201,0.000000,0.002001,0.001200,0.004802,0.000800,0.003601,0.216487,0.038816,0.030412,0.029212,0.026010,0.002801,0.015206,0.016407,0.296919,0.631052,0.034014,0.407763,0.034814,0.070428,0.022409,0.176871,0.024010,0.007603,0.001200,0.005202,0.020808,0.005602,0.016807,0.012005,0.019208,0.032013,0.003601,0.021609,0.014006,0.052421,0.016006,0.113245,0.072429,0.016807,0.027611,0.025210,0.015206,0.000400,0.020008,0.012405,0.015606,0.026010,0.005202,0.034414,0.000000,0.005602,0.000800,0.016407,0.108844,0.019208,0.031212,0.022409,0.322129,0.028812,0.380552,0.110044,0.009604,0.014806,0.000400,0.021609,0.012405,0.031212,0.020008,0.091637,0.011204,0.003601,0.005602,0.003601,0.001601,0.001200,0.001601,0.001601,0.020408,0.052421,0.005602,0.069228,0.003601,0.008003,0.003201,0.036014,0.010804,0.002401,0.003201,0.003201,0.030412,0.007603,0.030012,0.033613,0.017207,0.023609,0.002001,0.041216,0.025210,0.080432,0.030412,0.297319,0.116447,0.017607,0.022809,0.015606,0.018808,0.001601,0.017207,0.010804,0.012805,0.025610,0.001601,0.020808,0.002001,0.002001,0.000400,0.009604,0.147659,0.022409,0.022409,0.018808,0.334134,0.031212,0.303721,0.085234,0.011605,0.022809,0.000400,0.020808,0.014006,0.032413,0.009204,0.059224,0.078832,0.022409,0.012805,0.012405,0.012805,0.003601,0.009204,0.010404,0.139256,0.248099,0.017207,0.175670,0.021609,0.039616,0.016407,0.113245,0.082433,0.022009,0.012005,0.016807,0.079232,0.026010,0.080432,0.082433,0.072029,0.141657,0.009204,0.116447,0.088035,0.260904,0.062425,0.724690
2,0.990055,0.158748,0.111971,0.161326,0.118232,0.011050,0.164641,0.123389,0.336280,0.226519,0.039042,0.172744,0.026519,0.026519,0.037201,0.137017,0.329650,0.030203,0.048619,0.063352,0.213260,0.009945,0.195580,0.175322,0.044567,0.022468,0.007735,0.027256,0.020626,0.015470,0.029466,0.125967,0.107919,0.028729,0.030571,0.026888,0.006630,0.000000,0.011786,0.023204,0.129282,0.148066,0.037937,0.166483,0.012523,0.016206,0.017311,0.071823,0.023573,0.002210,0.009576,0.002578,0.010313,0.001842,0.032044,0.055985,0.012891,0.009576,0.004052,0.022468,0.016943,0.014733,0.019890,0.114917,0.119337,0.030203,0.011786,0.027624,0.021731,0.003315,0.020994,0.015101,0.051197,0.037937,0.001842,0.031308,0.009945,0.008103,0.002578,0.029098,0.032781,0.001473,0.001473,0.000737,0.041621,0.001105,0.020994,0.010313,0.005525,0.001105,0.000000,0.000737,0.003683,0.002947,0.002947,0.008840,0.137017,0.029466,0.016206,0.030939,0.013260,0.002947,0.016575,0.027624,0.183794,0.168324,0.023941,0.165378,0.033517,0.030939,0.029098,0.167956,0.025046,0.000000,0.004052,0.004420,0.015838,0.002210,0.022836,0.043831,0.023573,0.009208,0.005893,0.013628,0.027993,0.022099,0.026151,0.147330,0.122284,0.025783,0.024309,0.036832,0.019153,0.003315,0.047145,0.039779,0.032413,0.027624,0.001105,0.020994,0.004052,0.006998,0.003683,0.029834,0.168692,0.018416,0.037201,0.027993,0.170534,0.033149,0.172007,0.101657,0.019890,0.023941,0.000737,0.018048,0.017311,0.041989,0.015470,0.071087,0.008840,0.003315,0.002578,0.005157,0.001473,0.000368,0.004052,0.009576,0.011050,0.025783,0.003683,0.015838,0.002947,0.006630,0.004052,0.023941,0.016206,0.001473,0.007735,0.009576,0.019890,0.008840,0.046409,0.076611,0.009945,0.017680,0.001842,0.019153,0.017311,0.064088,0.026519,0.215101,0.136648,0.026519,0.020258,0.026519,0.023204,0.004052,0.048987,0.043094,0.044199,0.023204,0.002210,0.019890,0.004788,0.011418,0.003683,0.045672,0.226519,0.018785,0.038674,0.020626,0.191160,0.028361,0.211418,0.101657,0.016206,0.012155,0.002578,0.008840,0.023941,0.036096,0.023204,0.076980,0.135912,0.024309,0.013996,0.039411,0.015838,0.007735,0.020258,0.068877,0.164641,0.101289,0.007735,0.067772,0.049724,0.046041,0.039042,0.253775,0.136648,0.025783,0.024678,0.042357,0.077716,0.021731,0.130755,0.259669,0.111971,0.057459,0.013628,0.057459,0.132965,0.239411,0.144015,1.000000
2,0.664909,0.083773,0.263327,0.065905,0.034271,0.001465,0.050381,0.007030,0.094318,0.189807,0.014060,0.099297,0.002050,0.001757,0.003222,0.008494,0.044523,0.005272,0.020797,0.002929,0.040715,0.000586,0.057411,0.005565,0.000879,0.005565,0.000879,0.002343,0.001465,0.005858,0.000586,0.008202,0.067955,0.044523,0.027241,0.042179,0.001172,0.000879,0.001757,0.002929,0.174575,1.000000,0.028998,0.773579,0.001465,0.026362,0.002636,0.050381,0.002636,0.001465,0.001465,0.002929,0.001172,0.000293,0.003222,0.002050,0.003515,0.019332,0.000586,0.021090,0.000000,0.015231,0.002343,0.028412,0.266257,0.022261,0.122730,0.016696,0.016989,0.000293,0.041301,0.002050,0.028705,0.036028,0.004687,0.024312,0.001465,0.001757,0.001465,0.003515,0.021675,0.000879,0.007909,0.000879,0.013767,0.000293,0.026069,0.003515,0.000879,0.001465,0.000586,0.001172,0.000293,0.000293,0.000293,0.000879,0.059168,0.034856,0.018746,0.032220,0.003222,0.001757,0.002929,0.004394,0.155243,0.997364,0.030170,0.946690,0.004101,0.030463,0.005858,0.107499,0.001465,0.001465,0.000586,0.001465,0.000879,0.000879,0.001757,0.002636,0.002929,0.019918,0.002050,0.028705,0.002636,0.024312,0.002636,0.049209,0.038079,0.001757,0.025776,0.003222,0.011716,0.000293,0.014646,0.001172,0.002929,0.005565,0.000293,0.003808,0.000000,0.000293,0.000293,0.000879,0.042765,0.002636,0.019918,0.002343,0.420914,0.008202,0.434388,0.013474,0.000293,0.000879,0.000293,0.002343,0.007323,0.013181,0.006737,0.014060,0.000879,0.000293,0.001172,0.001172,0.000000,0.000000,0.000000,0.000293,0.002929,0.024019,0.000000,0.022847,0.000293,0.007030,0.000293,0.010252,0.002050,0.000586,0.000000,0.002343,0.017282,0.007909,0.013474,0.006151,0.006737,0.012009,0.000000,0.014060,0.020504,0.363503,0.015817,0.327475,0.063562,0.005565,0.032513,0.004687,0.015524,0.000000,0.030463,0.003808,0.002636,0.007616,0.000293,0.004979,0.000293,0.000293,0.000000,0.004101,0.050967,0.003515,0.026948,0.002929,0.277387,0.007030,0.428237,0.014353,0.000879,0.001172,0.000293,0.001757,0.004687,0.007030,0.007030,0.011131,0.008494,0.004979,0.002929,0.004687,0.000293,0.000586,0.001465,0.003222,0.017575,0.078793,0.007030,0.102226,0.002343,0.013767,0.003515,0.057996,0.003808,0.001757,0.002343,0.002636,0.012595,0.005272,0.015231,0.014060,0.009666,0.025776,0.001172,0.035442,0.012888,0.346807,0.016989,0.507030
2,1.000000,0.099189,0.344764,0.082596,0.095133,0.000737,0.096239,0.005531,0.055678,0.085546,0.022493,0.057891,0.007743,0.002212,0.006637,0.005531,0.122419,0.005162,0.042404,0.008112,0.143068,0.000737,0.156711,0.015855,0.002950,0.001106,0.001106,0.005531,0.004794,0.007006,0.004794,0.015487,0.055310,0.028761,0.044617,0.037611,0.003319,0.000000,0.009956,0.003319,0.042035,0.517330,0.032448,0.420723,0.004056,0.016962,0.005162,0.017699,0.002950,0.001844,0.005162,0.002950,0.004425,0.000369,0.016593,0.009956,0.001844,0.005531,0.001844,0.007743,0.001844,0.010693,0.006268,0.022124,0.365413,0.043142,0.150074,0.027286,0.055310,0.002581,0.050516,0.002950,0.048304,0.062316,0.021386,0.032448,0.006268,0.004056,0.004056,0.003687,0.023599,0.001106,0.013274,0.001106,0.056047,0.001475,0.068215,0.007006,0.000737,0.000369,0.000369,0.000737,0.002212,0.002212,0.001106,0.002581,0.054941,0.016593,0.044617,0.029499,0.009587,0.000369,0.010693,0.004056,0.083702,0.692109,0.060841,0.642699,0.015855,0.028761,0.014381,0.043510,0.004425,0.001106,0.005162,0.002950,0.008112,0.001106,0.019912,0.008112,0.003687,0.005900,0.000737,0.012537,0.007743,0.029499,0.016593,0.058260,0.158186,0.011431,0.059366,0.007375,0.046460,0.002212,0.043879,0.002212,0.007743,0.012906,0.002950,0.008112,0.007006,0.001475,0.002950,0.002950,0.186209,0.015118,0.080383,0.020649,0.716077,0.022124,0.860251,0.056047,0.007375,0.008112,0.001844,0.009218,0.015855,0.021386,0.018068,0.038717,0.001106,0.001844,0.002212,0.002581,0.002212,0.000369,0.002581,0.000000,0.004056,0.012168,0.002581,0.014749,0.001844,0.006637,0.002581,0.007006,0.006637,0.001844,0.003687,0.003319,0.030605,0.015855,0.053466,0.026549,0.007006,0.008850,0.000737,0.018068,0.022124,0.520649,0.047566,0.550885,0.119100,0.009587,0.042773,0.004425,0.062316,0.001844,0.055310,0.005162,0.012537,0.010693,0.002581,0.005531,0.005900,0.004425,0.005531,0.005531,0.120944,0.006637,0.045723,0.011431,0.619838,0.032080,0.801622,0.066372,0.007006,0.005900,0.002212,0.002950,0.019543,0.030236,0.016962,0.054204,0.009587,0.000737,0.003319,0.001475,0.005531,0.001475,0.007375,0.002212,0.007006,0.017699,0.004056,0.018068,0.009587,0.015855,0.010324,0.025811,0.010693,0.003687,0.006268,0.004794,0.046829,0.015487,0.070796,0.056785,0.012906,0.016962,0.003319,0.023968,0.039454,0.524705,0.073378,0.818584
2,1.000000,0.178966,0.231993,0.313301,0.092797,0.010605,0.196200,0.230225,0.257623,0.296509,0.031816,0.327883,0.015024,0.018118,0.023420,0.243482,0.224039,0.034909,0.047724,0.049492,0.167477,0.015466,0.303579,0.335837,0.023420,0.014582,0.002651,0.030049,0.012373,0.015908,0.017234,0.195316,0.071586,0.012373,0.033142,0.030932,0.014141,0.001768,0.034026,0.036677,0.166151,0.182059,0.029607,0.193548,0.019443,0.021211,0.037561,0.250994,0.023862,0.000884,0.005303,0.004419,0.024746,0.003977,0.053469,0.048166,0.012373,0.008838,0.000884,0.018118,0.020327,0.017234,0.034468,0.234202,0.188688,0.031816,0.022095,0.022095,0.025188,0.002209,0.026072,0.016350,0.049492,0.076447,0.001768,0.024746,0.005303,0.006628,0.002209,0.016792,0.028281,0.004861,0.001768,0.003535,0.035793,0.003535,0.029607,0.015908,0.003977,0.001326,0.000000,0.000000,0.003093,0.004861,0.000442,0.011047,0.171896,0.020769,0.022978,0.019885,0.028281,0.005303,0.034468,0.021653,0.358816,0.348652,0.023420,0.176315,0.064074,0.074680,0.045515,0.241715,0.022978,0.001326,0.002209,0.002651,0.034468,0.001768,0.034026,0.039328,0.018118,0.018559,0.002209,0.005303,0.035351,0.038445,0.026513,0.169686,0.108263,0.018559,0.030932,0.038886,0.009280,0.001326,0.022095,0.012815,0.026955,0.033142,0.002209,0.049050,0.000884,0.004861,0.003977,0.024746,0.166151,0.026955,0.037561,0.053911,0.237738,0.031374,0.291206,0.209015,0.019885,0.021211,0.001326,0.035351,0.012815,0.031374,0.013257,0.158639,0.009722,0.000884,0.004419,0.004419,0.001768,0.000884,0.004861,0.003093,0.014582,0.019885,0.002209,0.034026,0.004419,0.003535,0.003535,0.033584,0.016792,0.002209,0.003535,0.003535,0.036235,0.004861,0.056562,0.056562,0.014582,0.022536,0.003977,0.028281,0.026072,0.047282,0.044189,0.277950,0.193548,0.039328,0.025630,0.028723,0.018118,0.004419,0.031374,0.017234,0.030490,0.053911,0.001326,0.030490,0.002651,0.003977,0.003093,0.015024,0.283694,0.039770,0.024304,0.033584,0.300928,0.041538,0.234644,0.145824,0.018118,0.022978,0.001326,0.019885,0.007954,0.038886,0.014582,0.093239,0.198851,0.022978,0.010605,0.022095,0.022978,0.004419,0.025188,0.027839,0.284136,0.251878,0.014141,0.137870,0.035793,0.052143,0.020327,0.171896,0.228016,0.023862,0.015466,0.016350,0.186478,0.036677,0.160407,0.158639,0.146266,0.139638,0.010605,0.078657,0.165267,0.281485,0.112240,0.883341
2,1.000000,0.177210,0.168445,0.213034,0.099085,0.011433,0.133384,0.152820,0.231326,0.237424,0.026296,0.156250,0.024390,0.021341,0.027820,0.126905,0.269055,0.029726,0.067073,0.058308,0.192835,0.017530,0.262195,0.284299,0.033155,0.018293,0.006098,0.020960,0.024771,0.019817,0.024009,0.159680,0.066311,0.016387,0.033918,0.048780,0.006479,0.001143,0.011433,0.016387,0.080030,0.174924,0.031250,0.178354,0.005716,0.025152,0.012195,0.083841,0.021341,0.002668,0.009909,0.006098,0.012957,0.003430,0.041540,0.051067,0.012957,0.014482,0.005716,0.017530,0.015244,0.027439,0.025915,0.135671,0.174162,0.027439,0.017530,0.038491,0.015625,0.003049,0.025534,0.028582,0.060595,0.049162,0.003811,0.023247,0.009146,0.006479,0.002287,0.029345,0.026677,0.001905,0.001524,0.001524,0.027058,0.002287,0.024009,0.016768,0.005716,0.003049,0.000000,0.000762,0.005335,0.004192,0.001143,0.012576,0.114710,0.019817,0.019436,0.032012,0.009909,0.001143,0.020579,0.028963,0.230564,0.293445,0.039634,0.215320,0.037729,0.059070,0.027058,0.169207,0.014863,0.001524,0.007241,0.003811,0.014863,0.002668,0.027058,0.041540,0.013720,0.011052,0.000762,0.011052,0.027058,0.037348,0.036585,0.167302,0.163110,0.027820,0.024771,0.032774,0.011814,0.003811,0.029726,0.041159,0.024390,0.037729,0.000381,0.013338,0.000381,0.003811,0.001524,0.018293,0.197027,0.025152,0.042683,0.036204,0.129954,0.020198,0.200838,0.167302,0.016006,0.017530,0.001524,0.017149,0.012576,0.023628,0.013338,0.075076,0.010671,0.002668,0.001524,0.005716,0.000762,0.000381,0.003811,0.003049,0.014101,0.022866,0.001143,0.024009,0.002287,0.011052,0.002287,0.023247,0.019055,0.003811,0.008765,0.006098,0.022104,0.006479,0.056784,0.076601,0.018293,0.029726,0.003049,0.031250,0.016768,0.084604,0.041921,0.267149,0.213415,0.027058,0.022485,0.026296,0.029726,0.003811,0.038491,0.044970,0.048780,0.035061,0.001143,0.009909,0.004573,0.008003,0.001905,0.024390,0.221799,0.022104,0.035061,0.022866,0.179497,0.019817,0.171875,0.107851,0.020960,0.016387,0.000762,0.006479,0.019436,0.028201,0.012195,0.071265,0.148247,0.019055,0.017530,0.017912,0.018293,0.002287,0.021723,0.038491,0.221799,0.118521,0.009527,0.060213,0.062881,0.061357,0.026296,0.176448,0.138338,0.013720,0.025534,0.015244,0.121951,0.017912,0.183689,0.196646,0.113948,0.075076,0.006098,0.050686,0.162348,0.292683,0.158155,0.926829
2,1.000000,0.132159,0.319698,0.366268,0.111391,0.015733,0.376967,0.480806,0.186910,0.242291,0.035242,0.634361,0.012587,0.018880,0.023285,0.574575,0.169289,0.025173,0.026432,0.038389,0.258024,0.024544,0.597231,0.623033,0.014475,0.013216,0.003147,0.027690,0.012587,0.020768,0.013216,0.392070,0.125865,0.008811,0.031466,0.013845,0.018880,0.001888,0.033984,0.028949,0.247325,0.405286,0.044053,0.534928,0.025802,0.035872,0.056010,0.475142,0.016362,0.000000,0.000629,0.004405,0.024544,0.004405,0.052863,0.039018,0.010699,0.015104,0.002517,0.020768,0.016362,0.021397,0.032096,0.291378,0.312146,0.030208,0.030837,0.024544,0.040906,0.002517,0.026432,0.010699,0.035242,0.053493,0.000629,0.032096,0.001888,0.003776,0.002517,0.020138,0.039648,0.002517,0.001888,0.003147,0.047829,0.003776,0.036501,0.025802,0.004405,0.003147,0.000629,0.005035,0.002517,0.005664,0.000000,0.007552,0.363121,0.021397,0.021397,0.013845,0.035872,0.002517,0.027061,0.017621,0.652612,0.743235,0.018250,0.332284,0.049087,0.062933,0.032725,0.212712,0.030208,0.000629,0.001259,0.000629,0.045941,0.005035,0.027690,0.014475,0.015733,0.015733,0.000629,0.005664,0.030837,0.039018,0.015104,0.121460,0.111391,0.021397,0.024544,0.035242,0.010699,0.001888,0.019509,0.027690,0.018250,0.033984,0.002517,0.057269,0.001888,0.001259,0.001888,0.035242,0.179987,0.023285,0.037760,0.049087,0.387036,0.043424,0.584015,0.470736,0.011957,0.024544,0.002517,0.037760,0.013216,0.021397,0.011957,0.283197,0.012587,0.000629,0.002517,0.001259,0.000629,0.000000,0.003147,0.005035,0.023285,0.035242,0.002517,0.051605,0.001259,0.004405,0.003147,0.041536,0.018250,0.002517,0.002517,0.003147,0.029578,0.003147,0.044682,0.033354,0.025173,0.020138,0.003147,0.037130,0.027690,0.049087,0.040277,0.360604,0.280050,0.034613,0.024544,0.027690,0.018880,0.003147,0.014475,0.016992,0.031466,0.042165,0.001888,0.031466,0.000629,0.000629,0.000000,0.014475,0.562618,0.040277,0.032096,0.029578,0.638767,0.056639,0.317810,0.183763,0.024544,0.039648,0.001259,0.020138,0.012587,0.035242,0.008181,0.128383,0.449339,0.032096,0.013216,0.015104,0.025802,0.005664,0.015104,0.007552,0.625551,0.505349,0.023914,0.199497,0.032725,0.044053,0.015733,0.113908,0.616111,0.027690,0.020138,0.018250,0.398993,0.037130,0.193833,0.128383,0.356828,0.263059,0.011957,0.098175,0.242291,0.362492,0.095028,0.801762
2,1.000000,0.134520,0.363411,0.118791,0.055050,0.002070,0.081126,0.010348,0.107616,0.208195,0.015315,0.123344,0.003725,0.005381,0.005381,0.013659,0.085679,0.004553,0.034768,0.007864,0.122103,0.003311,0.127483,0.016970,0.002483,0.004967,0.002897,0.004139,0.002483,0.007450,0.002897,0.019454,0.086921,0.040977,0.046772,0.059603,0.002070,0.001242,0.006209,0.004967,0.125414,0.794288,0.045530,0.690397,0.002483,0.037252,0.004967,0.065397,0.002070,0.000414,0.002483,0.003725,0.002070,0.002897,0.005795,0.007450,0.006209,0.028560,0.002483,0.027732,0.004553,0.036010,0.004553,0.058361,0.383278,0.039321,0.159354,0.042632,0.031457,0.000414,0.048841,0.008692,0.043460,0.073262,0.007864,0.036424,0.001656,0.002483,0.002070,0.006209,0.014073,0.001242,0.011175,0.001656,0.028974,0.001242,0.041805,0.003311,0.000414,0.001656,0.000414,0.002070,0.000414,0.001656,0.001656,0.001656,0.103477,0.035182,0.052152,0.047185,0.007036,0.002897,0.013659,0.007864,0.183361,0.879967,0.051325,0.781871,0.011175,0.050083,0.009520,0.104719,0.003725,0.001242,0.002897,0.002483,0.004967,0.001242,0.010762,0.008278,0.004139,0.022351,0.002070,0.025248,0.004553,0.034354,0.007864,0.084437,0.091887,0.005795,0.033113,0.007864,0.030215,0.001242,0.031043,0.004139,0.003311,0.006209,0.000000,0.006209,0.000414,0.002070,0.000828,0.004139,0.152732,0.004553,0.049255,0.004553,0.966060,0.032699,0.933775,0.047599,0.001656,0.007450,0.000414,0.003725,0.022351,0.024421,0.016556,0.027318,0.001656,0.003725,0.001656,0.003725,0.000414,0.000414,0.001656,0.000414,0.004139,0.047599,0.000414,0.030629,0.002070,0.021109,0.000000,0.018626,0.001656,0.002897,0.001656,0.002483,0.036010,0.014073,0.030629,0.020695,0.008692,0.040149,0.000414,0.032285,0.029387,0.420944,0.034768,0.465232,0.099752,0.003311,0.036838,0.009934,0.033113,0.000414,0.044288,0.003725,0.004553,0.009934,0.000828,0.001242,0.001242,0.001656,0.000828,0.001656,0.107202,0.005381,0.029801,0.003725,0.806291,0.020281,0.911424,0.067053,0.003725,0.002897,0.001242,0.002483,0.019868,0.028974,0.024421,0.031457,0.010762,0.002483,0.003311,0.006209,0.005795,0.000414,0.007450,0.003725,0.022351,0.078642,0.005381,0.091474,0.008278,0.028560,0.004967,0.046358,0.009106,0.003311,0.002483,0.006623,0.044702,0.016970,0.072848,0.040149,0.013659,0.043460,0.002897,0.057533,0.036424,0.471026,0.064570,0.750828
2,1.000000,0.173120,0.236760,0.311081,0.099243,0.013796,0.227859,0.249666,0.234980,0.252781,0.038718,0.308856,0.015131,0.014686,0.022697,0.247886,0.202492,0.024922,0.033378,0.053850,0.173120,0.016466,0.328438,0.375167,0.026257,0.012906,0.002670,0.036048,0.012461,0.016466,0.020472,0.209613,0.089008,0.010681,0.036938,0.025367,0.020472,0.002225,0.041389,0.029818,0.165109,0.184691,0.032043,0.207388,0.021362,0.028482,0.040498,0.224299,0.024032,0.002225,0.003115,0.001780,0.022252,0.002225,0.056075,0.053405,0.019137,0.009346,0.004450,0.016466,0.020472,0.023587,0.038273,0.228749,0.208723,0.033378,0.016021,0.028482,0.030263,0.004895,0.026257,0.018247,0.044059,0.067201,0.001780,0.025812,0.001780,0.005785,0.002225,0.022252,0.028037,0.004005,0.001780,0.002225,0.034268,0.006676,0.031598,0.018247,0.002225,0.002225,0.000000,0.001780,0.002670,0.005785,0.000890,0.016466,0.197597,0.019582,0.022252,0.018692,0.034268,0.003115,0.030263,0.024032,0.372052,0.356030,0.025367,0.175790,0.060080,0.071651,0.041834,0.189141,0.024922,0.001780,0.001335,0.003115,0.034713,0.004005,0.031598,0.026702,0.018692,0.016021,0.002225,0.009346,0.031153,0.043614,0.024032,0.151758,0.093458,0.020027,0.031153,0.036048,0.013796,0.001780,0.021362,0.026702,0.024032,0.036048,0.002225,0.045839,0.002225,0.001780,0.002670,0.032488,0.180240,0.023587,0.044949,0.042279,0.197152,0.024477,0.286604,0.230085,0.020027,0.020027,0.002670,0.041389,0.008011,0.019137,0.015131,0.178905,0.009791,0.002670,0.006231,0.004450,0.003115,0.000890,0.004895,0.003115,0.025367,0.026257,0.006676,0.037383,0.001780,0.008011,0.004005,0.032488,0.014241,0.001780,0.003115,0.005785,0.024922,0.006231,0.059190,0.052514,0.016911,0.022697,0.003115,0.029372,0.023587,0.051179,0.038273,0.313307,0.212728,0.033378,0.023587,0.029372,0.021362,0.001335,0.021807,0.018247,0.031598,0.044059,0.003560,0.033378,0.002670,0.004005,0.003560,0.015576,0.298620,0.039163,0.029818,0.032488,0.249666,0.040053,0.181130,0.138407,0.020472,0.030263,0.000890,0.020917,0.010681,0.030263,0.011571,0.099243,0.216733,0.023142,0.023587,0.024032,0.025812,0.001780,0.020027,0.017356,0.292390,0.249221,0.021807,0.136182,0.030263,0.050734,0.021807,0.149533,0.252336,0.026702,0.019137,0.017356,0.206498,0.038718,0.157988,0.153093,0.171340,0.172675,0.012461,0.080997,0.145082,0.283934,0.116155,0.898976
2,0.871022,0.127303,0.289782,0.171273,0.110972,0.009631,0.144472,0.092546,0.107621,0.204355,0.025963,0.318677,0.011725,0.016332,0.015075,0.121441,0.093384,0.011307,0.025126,0.010469,0.139447,0.014657,0.205611,0.085846,0.007538,0.008794,0.002094,0.010888,0.005863,0.012982,0.008375,0.061558,0.146147,0.035176,0.032245,0.030570,0.018425,0.002513,0.017169,0.015075,0.218593,0.788526,0.052764,0.960218,0.020519,0.048157,0.024707,0.239950,0.010469,0.002094,0.000838,0.000419,0.013819,0.002931,0.013819,0.012982,0.010050,0.016750,0.002931,0.014238,0.012563,0.020519,0.012144,0.128141,0.293970,0.043551,0.044807,0.017169,0.028476,0.002931,0.020519,0.007538,0.024288,0.047739,0.005025,0.036851,0.000838,0.000838,0.001675,0.008794,0.024707,0.002513,0.003350,0.002513,0.035595,0.005025,0.033082,0.005444,0.000838,0.002513,0.000000,0.000838,0.000838,0.000419,0.000419,0.007956,0.190117,0.030988,0.013819,0.016750,0.016332,0.001256,0.007956,0.007538,0.317839,1.000000,0.022613,0.529732,0.020101,0.058626,0.008794,0.116415,0.014657,0.001675,0.001256,0.001675,0.024707,0.001675,0.012144,0.005025,0.015075,0.018844,0.000838,0.020101,0.014657,0.031826,0.006700,0.078308,0.095477,0.015075,0.030151,0.020938,0.020519,0.001256,0.021776,0.015494,0.008375,0.018425,0.001675,0.019682,0.000000,0.001675,0.001675,0.014657,0.118928,0.014238,0.031407,0.017588,0.549414,0.033082,0.625628,0.161223,0.005444,0.009631,0.001256,0.015494,0.010050,0.025963,0.012563,0.108459,0.011725,0.002094,0.002094,0.002513,0.002931,0.000000,0.002094,0.000838,0.014238,0.041876,0.000419,0.054858,0.001675,0.005444,0.001256,0.031826,0.012563,0.003350,0.002094,0.001675,0.032663,0.008375,0.037688,0.019263,0.013400,0.020101,0.001256,0.027638,0.021357,0.063652,0.034757,0.246231,0.148241,0.012982,0.024707,0.016750,0.018425,0.001675,0.009631,0.005444,0.010888,0.019682,0.001256,0.010888,0.000000,0.002094,0.002513,0.007538,0.208124,0.020101,0.025126,0.012144,0.671273,0.047320,0.384841,0.097990,0.005025,0.015494,0.000838,0.014657,0.018844,0.030151,0.012563,0.072027,0.091290,0.015913,0.008375,0.005444,0.010888,0.002513,0.004606,0.004606,0.112647,0.249581,0.007538,0.116415,0.010469,0.019263,0.002931,0.061139,0.115997,0.014238,0.008375,0.007956,0.171692,0.023451,0.079146,0.044389,0.077052,0.130235,0.004606,0.077052,0.092127,0.249581,0.053601,0.505025
